,Volume,vw,Open,Close,High,Low,t,n
1844,7148.0,173.3866,173.43,173.38,173.43,173.35,1684845600000,169
1845,32500.0,173.313,173.38,173.25,173.38,173.25,1684845900000,436
1846,21250.0,173.2707,173.25,173.24,173.36,173.21,1684846200000,350
1847,25972.0,173.2076,173.25,173.23,173.25,173.17,1684846500000,419
1848,62920.0,173.2563,173.21,173.34,173.46,173.09,1684846800000,938
1849,37822.0,173.3124,173.34,173.3199,173.44,173.22,1684847100000,644
1850,38096.0,173.2561,173.34,173.26,173.34,173.2,1684847400000,460
1851,23247.0,173.2976,174.2,173.33,174.2,173.25,1684847700000,430
1852,46218.0,173.2358,173.3,173.12,173.35,173.12,1684848000000,721
1853,107532.0,172.9381,173.1,173.12,173.2,172.69,1684848300000,1614
1854,2266263.0,172.958,173.13,172.855,173.32,172.65,1684848600000,20208
1855,824882.0,172.8285,172.86,172.7,172.9899,172.64,1684848900000,10456
1856,981960.0,173.0619,172.71,172.935,173.3794,172.6822,1684849200000,10346
1857,919928.0,172.7438,172.92,172.81,173.12,172.55,1684849500000,18006
1858,517272.0,172.7441,172.795,172.8,172.86,172.61,1684849800000,16215
1859,646717.0,172.8454,172.795,172.938,173.03,172.71,1684850100000,17732
1860,667284.0,173.0668,172.94,172.895,173.19,172.88,1684850400000,18382
1861,477818.0,172.897,172.9,172.9608,173.0199,172.7812,1684850700000,16549
1862,359627.0,172.9197,172.9534,172.89,173.02,172.81,1684851000000,14840
1863,506416.0,172.9508,172.895,173.09,173.11,172.78,1684851300000,16783
1864,456690.0,173.0718,173.09,172.9216,173.19,172.9216,1684851600000,10452
1865,335694.0,172.9119,172.925,172.85,172.99,172.82,1684851900000,4267
1866,444173.0,172.8235,172.85,172.85,172.93,172.745,1684852200000,5169
1867,420116.0,172.9397,172.86,173.1552,173.16,172.81,1684852500000,4757
1868,448939.0,173.0002,173.155,172.91,173.155,172.9,1684852800000,5152
1869,446298.0,172.9131,172.9,172.905,173.05,172.811,1684853100000,5000
1870,483432.0,172.8293,172.91,172.88,172.95,172.685,1684853400000,5212
1871,331022.0,172.9139,172.87,172.9135,172.99,172.8,1684853700000,3931
1872,318283.0,172.9201,172.91,172.92,173.001,172.83,1684854000000,4216
1873,275515.0,173.039,172.915,173.0462,173.16,172.865,1684854300000,4080
1874,320137.0,173.071,173.05,173.06,173.14,172.99,1684854600000,4332
1875,271609.0,173.0575,173.065,172.99,173.1388,172.9502,1684854900000,3853
1876,389196.0,173.0786,172.99,173.09,173.18,172.97,1684855200000,4068
1877,256363.0,173.0655,173.095,173.015,173.1199,173.0,1684855500000,3504
1878,395250.0,172.9598,173.02,172.855,173.04,172.85,1684855800000,4413
1879,309901.0,172.8438,172.855,172.805,172.88,172.8,1684856100000,4003
1880,296975.0,172.8156,172.805,172.785,172.89,172.75,1684856400000,4170
1881,436488.0,172.6831,172.785,172.64,172.83,172.58,1684856700000,5319
1882,413400.0,172.6104,172.63,172.715,172.7199,172.52,1684857000000,4900
1883,332733.0,172.7523,172.72,172.725,172.82,172.69,1684857300000,3719
1884,294604.0,172.7549,172.73,172.71,172.8105,172.67,1684857600000,3685
1885,305477.0,172.6703,172.71,172.65,172.75,172.58,1684857900000,3566
1886,295959.0,172.6083,172.645,172.685,172.7,172.54,1684858200000,3666
1887,246717.0,172.6444,172.68,172.66,172.72,172.555,1684858500000,3223
1888,1187510.0,172.5895,172.66,172.7,172.74,172.6301,1684858800000,2665
1889,226794.0,172.6138,172.705,172.6,172.715,172.5697,1684859100000,3152
1890,397712.0,172.541,172.59,172.45,172.6486,172.43,1684859400000,5122
1891,851973.0,172.2493,172.45,172.17,172.5,172.02,1684859700000,8406
1892,640689.0,172.0785,172.16,171.975,172.2212,171.95,1684860000000,8579
1893,543930.0,171.9029,171.97,171.82,172.04,171.77,1684860300000,6216
1894,456474.0,171.9194,171.82,171.95,172.03,171.785,1684860600000,4941
1895,409185.0,171.9305,171.95,171.9401,171.9901,171.88,1684860900000,4836
1896,405589.0,172.0131,171.95,172.0199,172.08,171.91,1684861200000,4260
1897,301387.0,172.136,172.01,172.25,172.28,171.94,1684861500000,3660
1898,219053.0,172.2595,172.25,172.2988,172.3,172.21,1684861800000,3001
1899,209650.0,172.3487,172.2984,172.42,172.43,172.28,1684862100000,2683
1900,231794.0,172.3332,172.41,172.39,172.42,172.25,1684862400000,2980
1901,424293.0,172.2864,172.3908,172.075,172.48,172.0347,1684862700000,5111
1902,545950.0,171.9829,172.07,171.88,172.075,171.86,1684863000000,6723
1903,303968.0,172.0291,171.88,172.035,172.12,171.87,1684863300000,3888
1904,249721.0,172.1233,172.03,172.18,172.2298,172.03,1684863600000,2934
1905,233759.0,172.2181,172.19,172.19,172.265,172.17,1684863900000,3109
1906,235461.0,172.2337,172.19,172.315,172.33,172.11,1684864200000,2817
1907,179021.0,172.2176,172.31,172.16,172.3398,172.12,1684864500000,2432
1908,218390.0,172.2324,172.1703,172.235,172.3,172.112,1684864800000,2997
1909,302597.0,172.2012,172.2385,172.13,172.3,172.07,1684865100000,3885
1910,263933.0,172.0967,172.13,172.0506,172.2,172.0,1684865400000,3569
1911,564858.0,171.9257,172.05,171.871,172.08,171.78,1684865700000,4917
1912,1711830.0,171.791,171.87,171.5721,171.96,171.56,1684866000000,9119
1913,623122.0,171.5897,171.575,171.655,171.748,171.5,1684866300000,7012
1914,416122.0,171.7937,171.655,171.78,171.94,171.58,1684866600000,4852
1915,305724.0,171.6786,171.78,171.67,171.845,171.58,1684866900000,4094
1916,384718.0,171.6721,171.67,171.73,171.82,171.58,1684867200000,3909
1917,282416.0,171.7181,171.71,171.73,171.81,171.61,1684867500000,3397
1918,440957.0,171.7953,171.71,171.855,171.89,171.71,1684867800000,3018
1919,257969.0,171.8407,171.86,171.82,171.89,171.79,1684868100000,3279
1920,431927.0,171.7448,171.83,171.71,171.88,171.66,1684868400000,5147
1921,445438.0,171.6243,171.71,171.62,171.77,171.52,1684868700000,5185
1922,381531.0,171.7004,171.62,171.75,171.76,171.615,1684869000000,4329
1923,541028.0,171.5138,171.74,171.3107,171.75,171.28,1684869300000,6060
1924,599218.0,171.4934,171.315,171.565,171.6,171.275,1684869600000,6743
1925,344937.0,171.5569,171.57,171.6195,171.63,171.51,1684869900000,4637
1926,443131.0,171.6588,171.62,171.665,171.73,171.61,1684870200000,6036
1927,426392.0,171.6518,171.66,171.73,171.735,171.54,1684870500000,5622
1928,503428.0,171.7086,171.73,171.76,171.77,171.6348,1684870800000,6136
1929,704308.0,171.8926,171.77,171.925,171.98,171.75,1684871100000,8362
1930,1341892.0,171.8947,171.925,171.7846,172.02,171.72,1684871400000,14837
1931,3615954.0,171.6823,171.79,171.55,171.86,171.49,1684871700000,31859
1932,2042255.0,171.5616,171.57,171.58,171.76,171.51,1684872000000,669
1933,623429.0,171.5557,171.53,171.43,171.56,171.35,1684872300000,351
1934,139905.0,171.5561,171.43,171.64,171.67,171.4,1684872600000,454
1935,21227.0,171.5585,171.64,171.42,171.65,171.42,1684872900000,354
1936,15404.0,171.4771,171.45,171.46,171.53,171.43,1684873200000,194
1937,13454.0,171.4476,171.43,171.47,171.47,171.41,1684873500000,240
1938,116461.0,171.5586,171.47,171.4986,171.56,171.47,1684873800000,131
1939,11058.0,171.4688,171.47,171.48,171.52,171.44,1684874100000,225
1940,7072.0,171.4862,171.48,171.55,171.55,171.43,1684874400000,149
1941,1277864.0,171.5595,171.51,171.5404,171.57,171.45,1684874700000,230
1942,5208.0,171.5376,171.54,171.5179,171.57,171.5,1684875000000,107
1943,1971.0,171.535,171.57,171.54,171.57,171.5,1684875300000,82
1944,4056.0,170.1304,171.52,171.51,171.55,171.5,1684875600000,107
1945,3156.0,171.5451,171.54,171.541,171.55,171.54,1684875900000,90
1946,5876.0,171.532,171.5315,171.6,171.6,171.5,1684876200000,145
1947,5932.0,171.5827,171.59,171.5352,171.64,171.5,1684876500000,87
1948,2879.0,171.5025,171.5,171.49,171.54,171.49,1684876800000,120
1949,506.0,171.4874,171.48,171.5,171.5,171.48,1684877100000,17
1950,2418.0,171.4674,171.46,171.47,171.48,171.46,1684877400000,63
1951,2178.0,171.4688,171.46,171.47,171.48,171.46,1684877700000,82
1952,1406.0,171.4551,171.46,171.45,171.46,171.45,1684878000000,71
1953,2122.0,171.4602,171.46,171.46,171.46,171.46,1684878300000,16
1954,290.0,171.4672,171.46,171.46,171.46,171.46,1684878600000,22
1955,144.0,171.4635,171.46,171.46,171.46,171.46,1684878900000,15
1956,55031.0,171.5559,171.47,171.58,171.61,171.47,1684879200000,124
1957,7662.0,171.6309,171.6098,171.65,171.68,171.59,1684879500000,90
1958,4807.0,171.6869,171.69,171.7,171.7,171.67,1684879800000,83
1959,1342.0,171.6732,171.6992,171.68,171.6992,171.68,1684880100000,76
1960,3229.0,171.684,171.6886,171.689,171.7,171.61,1684880400000,50
1961,221.0,171.653,171.65,171.6529,171.6529,171.65,1684880700000,11
1962,1056.0,171.6659,171.66,171.6601,171.6601,171.66,1684881000000,30
1963,1819.0,171.6684,171.69,171.6863,171.69,171.66,1684881300000,58
1964,2645.0,171.7114,171.69,171.73,171.74,171.69,1684881600000,54
1965,2561.0,171.7382,171.73,171.73,171.8,171.73,1684881900000,36
1966,757.0,171.7619,171.7926,171.73,171.7926,171.73,1684882200000,26
1967,1266.0,171.7531,171.76,171.73,171.76,171.73,1684882500000,38
1968,712.0,171.7418,171.74,171.73,171.75,171.73,1684882800000,39
1969,3561.0,171.7121,171.73,171.7,171.73,171.7,1684883100000,51
1970,1411.0,171.7376,171.73,171.7,171.8,171.7,1684883400000,42
1971,179.0,171.7344,171.73,171.73,171.73,171.73,1684883700000,10
1972,1580.0,171.7022,171.71,171.69,171.71,171.69,1684884000000,32
1973,878.0,171.6888,171.67,171.7,171.7,171.67,1684884300000,26
1974,933.0,171.7733,171.77,171.77,171.77,171.77,1684884900000,32
1975,9182.0,171.7708,171.69,171.84,171.84,171.67,1684885200000,131
1976,4281.0,171.8679,171.85,171.9,171.9,171.85,1684885500000,97
1977,1031.0,171.8072,171.8,171.79,171.83,171.79,1684885800000,43
1978,5458.0,171.7635,171.74,171.76,171.9,171.74,1684886100000,118
1979,10319.0,171.1776,171.49,171.14,171.49,171.08,1684915200000,220
1980,4556.0,171.2972,171.3,171.3,171.33,171.28,1684915500000,59
1981,3519.0,171.1804,171.2,171.13,171.2,171.1,1684915800000,53
1982,1466.0,171.1493,171.13,171.15,171.19,171.13,1684916100000,31
1983,3681.0,171.1492,171.13,171.19,171.2,171.13,1684916400000,48
1984,4496.0,171.1167,171.12,171.15,171.15,171.1,1684916700000,61
1985,2954.0,171.2873,171.2,171.29,171.39,171.2,1684917000000,58
1986,417.0,171.2901,171.29,171.29,171.29,171.29,1684917300000,7
1987,1996.0,171.2753,171.28,171.25,171.29,171.25,1684917900000,18
1988,1533.0,171.2876,171.25,171.33,171.33,171.25,1684918200000,45
1989,1144.0,171.3277,171.33,171.32,171.33,171.32,1684918500000,23
1990,3885.0,171.3409,171.25,171.39,171.44,171.25,1684918800000,84
1991,1855.0,171.4181,171.43,171.42,171.43,171.4,1684919100000,39
1992,273.0,171.386,171.39,171.39,171.39,171.39,1684919400000,18
1993,1516.0,171.3643,171.36,171.36,171.38,171.34,1684919700000,26
1994,784.0,171.3452,171.35,171.3,171.35,171.3,1684920000000,18
1995,589.0,171.3871,171.39,171.39,171.39,171.39,1684920300000,5
1996,215.0,171.3704,171.37,171.37,171.37,171.37,1684920900000,8
1997,667.0,171.353,171.32,171.38,171.38,171.32,1684921800000,16
1998,426.0,171.3602,171.35,171.34,171.38,171.34,1684922100000,6
1999,7002.0,171.2251,171.21,171.33,171.33,171.19,1684922400000,133
2000,1005.0,171.1701,171.19,171.12,171.19,171.12,1684922700000,51
2001,4799.0,171.1083,171.13,171.12,171.13,171.08,1684923000000,86
2002,9339.0,171.0374,171.09,171.0,171.1,170.97,1684923300000,260
2003,3088.0,170.9408,171.0,170.91,171.0,170.87,1684923600000,103
2004,478.0,170.891,170.92,170.87,170.92,170.87,1684923900000,17
2005,3447.0,170.9006,170.92,170.88,170.92,170.88,1684924200000,44
2006,9493.0,170.9459,170.91,170.97,170.97,170.89,1684924500000,128
2007,2785.0,170.9995,171.0,171.0,171.0,171.0,1684924800000,57
2008,2476.0,171.0085,171.0,171.01,171.09,171.0,1684925100000,51
2009,665.0,170.9264,170.92,170.91,170.97,170.91,1684925400000,15
2010,263.0,170.9511,170.95,170.95,170.95,170.95,1684925700000,7
2011,18858.0,171.0826,170.98,171.1,171.15,170.98,1684926000000,275
2012,7316.0,171.0152,171.1,170.9,171.1,170.9,1684926300000,214
2013,12462.0,170.7176,170.9,170.6,170.9,170.59,1684926600000,319
2014,10963.0,170.6939,170.57,170.75,170.86,170.57,1684926900000,200
2015,10086.0,170.6383,170.66,170.74,170.74,170.6,1684927200000,138
2016,560.0,170.6504,170.65,170.65,170.65,170.65,1684927500000,14
2017,4707.0,170.6822,170.68,170.68,170.74,170.64,1684927800000,111
2018,1936.0,170.7159,170.73,170.73,170.73,170.7,1684928100000,30
2019,6715.0,170.7516,170.73,170.81,170.82,170.71,1684928400000,81
2020,11825.0,170.7009,170.79,170.65,170.79,170.65,1684928700000,317
2021,25942.0,170.6031,170.63,170.41,170.68,170.41,1684929000000,469
2022,9121.0,170.482,170.45,170.5,170.5,170.43,1684929300000,207
2023,48852.0,170.755,171.0983,170.57,171.57,170.4,1684929600000,2060
2024,9980.0,170.646,170.63,170.65,170.69,170.6,1684929900000,163
2025,10323.0,170.6211,170.65,170.52,170.67,170.52,1684930200000,248
2026,13865.0,170.5117,170.5499,170.52,170.58,170.41,1684930500000,328
2027,15723.0,170.5829,170.5,170.6499,170.65,170.45,1684930800000,286
2028,5628.0,170.5946,170.6,170.55,170.62,170.55,1684931100000,145
2029,42732.0,170.4084,170.57,170.37,170.57,170.3,1684931400000,657
2030,8683.0,170.4476,170.39,170.48,170.49,170.3801,1684931700000,247
2031,8146.0,170.4297,170.5,170.4,170.5,170.4,1684932000000,280
2032,20648.0,170.3378,170.33,170.39,170.41,170.25,1684932300000,382
2033,9351.0,170.3501,170.37,170.33,170.4,170.33,1684932600000,255
2034,22198.0,170.3107,170.32,170.3,170.4,170.2232,1684932900000,460
2035,25360.0,170.3144,170.27,170.34,170.39,170.22,1684933200000,459
2036,43610.0,170.2831,170.36,170.1855,170.37,170.16,1684933500000,673
2037,25985.0,170.2334,170.23,170.17,170.3121,170.14,1684933800000,519
2038,29435.0,170.1234,170.16,170.13,170.2,170.07,1684934100000,602
2039,38723.0,170.2539,170.15,170.37,170.4,170.15,1684934400000,694
2040,142792.0,170.8233,170.35,171.09,171.25,170.3,1684934700000,1342
2041,2255352.0,171.2873,171.09,171.8003,172.0,170.52,1684935000000,19836
2042,1019930.0,171.8667,171.81,171.795,172.09,171.71,1684935300000,11183
2043,876713.0,171.9932,171.8,172.11,172.22,171.67,1684935600000,9647
2044,813289.0,171.9993,172.125,171.99,172.27,171.82,1684935900000,16454
2045,611392.0,171.7745,171.99,171.66,172.0567,171.59,1684936200000,17269
2046,777116.0,172.0083,171.635,171.835,172.18,171.62,1684936500000,18833
2047,644170.0,171.8015,171.84,171.78,171.9199,171.67,1684936800000,18425
2048,480637.0,171.6889,171.77,171.705,171.78,170.87,1684937100000,16423
2049,602291.0,171.579,171.71,171.565,171.8099,171.42,1684937400000,17049
2050,521458.0,171.5857,171.57,171.512,171.71,171.47,1684937700000,15661
2051,498922.0,171.3958,171.505,171.235,171.655,171.225,1684938000000,11657
2052,443066.0,171.2122,171.25,171.16,171.39,171.11,1684938300000,5225
2053,566078.0,171.0965,171.16,171.0469,171.26,170.97,1684938600000,6729
2054,530991.0,171.1292,171.05,171.24,171.27,171.0,1684938900000,5618
2055,502132.0,171.304,171.23,171.27,171.43,171.14,1684939200000,5801
2056,577941.0,171.4177,171.26,171.34,171.6,171.215,1684939500000,6891
2057,361575.0,171.2409,171.36,171.125,171.39,171.1,1684939800000,4405
2058,263794.0,171.1835,171.125,171.26,171.27,171.12,1684940100000,3649
2059,329711.0,171.0869,171.255,171.09,171.27,171.01,1684940400000,4090
2060,407952.0,171.0899,171.1,171.17,171.22,170.96,1684940700000,4744
2061,437039.0,171.1556,171.17,171.0505,171.29,171.04,1684941000000,5250
2062,284149.0,171.0954,171.055,171.03,171.22,171.005,1684941300000,3501
2063,456242.0,171.2184,171.025,171.5,171.51,170.94,1684941600000,5399
2064,598492.0,171.525,171.49,171.37,171.68,171.342,1684941900000,5832
2065,491555.0,171.2112,171.37,171.04,171.43,171.03,1684942200000,5200
2066,325158.0,171.023,171.035,171.045,171.12,170.95,1684942500000,4019
2067,441789.0,170.995,171.06,170.852,171.16,170.765,1684942800000,5444
2068,360799.0,170.967,170.85,171.09,171.12,170.77,1684943100000,4255
2069,354314.0,171.0068,171.1,170.9274,171.16,170.87,1684943400000,4101
2070,242233.0,171.0122,170.9299,171.0,171.11,170.89,1684943700000,3014
2071,274420.0,171.092,171.005,171.13,171.2,170.9593,1684944000000,3256
2072,330737.0,171.2022,171.15,171.1999,171.32,171.1,1684944300000,3509
2073,299374.0,171.0667,171.1999,171.1775,171.2424,170.92,1684944600000,3260
2074,338729.0,170.9545,171.17,170.859,171.17,170.78,1684944900000,3520
2075,380516.0,170.7312,170.86,170.73,170.89,170.61,1684945200000,4295
2076,252689.0,170.7039,170.75,170.635,170.8073,170.59,1684945500000,3066
2077,291394.0,170.6549,170.635,170.76,170.78,170.535,1684945800000,3780
2078,241424.0,170.7889,170.78,170.83,170.87,170.72,1684946100000,2775
2079,304256.0,170.8936,170.835,170.815,171.02,170.79,1684946400000,3382
2080,207878.0,170.8118,170.805,170.805,170.87,170.74,1684946700000,2420
2081,206642.0,170.9137,170.8,171.0,171.0,170.8,1684947000000,2374
2082,238920.0,171.0288,171.0,171.1,171.1,170.98,1684947300000,2683
2083,266186.0,171.0101,171.1,170.92,171.1,170.92,1684947600000,3123
2084,211248.0,170.9595,170.915,170.97,171.04,170.8719,1684947900000,2748
2085,233334.0,170.914,170.98,170.855,171.0,170.85,1684948200000,2403
2086,245398.0,171.0159,170.85,171.1601,171.1858,170.85,1684948500000,2893
2087,517227.0,171.2642,171.17,171.215,171.38,171.15,1684948800000,3991
2088,237992.0,171.1747,171.22,171.175,171.25,171.09,1684949100000,2868
2089,214686.0,171.2593,171.18,171.3,171.33,171.1287,1684949400000,2709
2090,289046.0,171.3465,171.29,171.375,171.44,171.29,1684949700000,2765
2091,362128.0,171.4832,171.375,171.555,171.57,171.3703,1684950000000,3004
2092,418091.0,171.5851,171.56,171.66,171.68,171.48,1684950300000,4404
2093,465259.0,171.7071,171.655,171.64,171.78,171.62,1684950600000,3717
2094,201974.0,171.6015,171.6412,171.6227,171.6672,171.52,1684950900000,2400
2095,384111.0,171.5221,171.63,171.355,171.8,171.32,1684951200000,4196
2096,291772.0,171.3684,171.355,171.2,171.52,171.1816,1684951500000,2972
2097,347794.0,171.2464,171.19,171.39,171.41,171.1001,1684951800000,3228
2098,284733.0,171.4196,171.38,171.3483,171.54,171.305,1684952100000,2619
2099,215000.0,171.3095,171.35,171.37,171.38,171.22,1684952400000,2279
2100,237508.0,171.2234,171.3642,171.19,171.3799,171.1189,1684952700000,2708
2101,246297.0,171.1196,171.18,171.1401,171.2,171.03,1684953000000,2620
2102,294410.0,171.2253,171.15,171.23,171.32,171.12,1684953300000,2741
2103,215762.0,171.2926,171.23,171.31,171.35,171.22,1684953600000,2659
2104,225079.0,171.3191,171.29,171.275,171.39,171.25,1684953900000,2726
2105,373779.0,171.3406,171.2744,171.29,171.44,171.24,1684954200000,4231
2106,346570.0,171.299,171.29,171.33,171.365,171.25,1684954500000,3702
2107,230909.0,171.2364,171.33,171.18,171.33,171.15,1684954800000,3387
2108,303736.0,171.3166,171.19,171.375,171.4,171.1506,1684955100000,3579
2109,322690.0,171.3961,171.37,171.46,171.49,171.33,1684955400000,3577
2110,624095.0,171.6936,171.465,171.885,171.93,171.43,1684955700000,5910
2111,821637.0,172.0261,171.905,172.06,172.15,171.88,1684956000000,9081
2112,465353.0,172.1128,172.07,172.105,172.2,172.04,1684956300000,5561
2113,775768.0,172.2623,172.11,172.2742,172.4183,172.11,1684956600000,8190
2114,518672.0,172.1216,172.28,172.17,172.31,171.95,1684956900000,6215
2115,549124.0,172.1118,172.17,171.95,172.22,171.9,1684957200000,6144
2116,546680.0,171.9485,171.96,171.975,172.1082,171.825,1684957500000,6196
2117,962472.0,171.8252,171.97,171.92,172.02,171.65,1684957800000,11274
2118,1874685.0,171.8211,171.94,171.85,171.96,171.65,1684958100000,16089
2119,1716560.0,171.8395,171.84,171.79,171.84,171.76,1684958400000,295
2120,221206.0,171.8304,171.8,171.7,171.84,171.62,1684958700000,386
2121,27026.0,171.673,171.76,171.83,171.84,171.58,1684959000000,311
2122,24894.0,171.8053,171.83,171.82,171.84,171.4871,1684959300000,172
2123,77593.0,172.0518,171.83,171.95,172.44,171.83,1684959600000,1132
2124,73733.0,171.8791,171.94,171.78,172.05,171.78,1684959900000,788
2125,56219.0,171.6388,171.79,171.65,171.83,171.5,1684960200000,962
2126,61674.0,171.4266,171.5,171.35,171.84,171.11,1684960500000,736
2127,38660.0,171.3626,171.45,171.09,171.56,171.09,1684960800000,523
2128,986678.0,171.8015,171.0,171.11,171.84,170.9,1684961100000,648
2129,30186.0,171.0469,171.11,171.35,171.35,170.81,1684961400000,492
2130,29308.0,171.3454,171.34,171.57,171.57,171.2,1684961700000,516
2131,36401.0,171.4477,171.55,171.43,171.57,171.3,1684962000000,440
2132,32814.0,171.3334,171.3999,171.34,171.43,171.25,1684962300000,435
2133,21001.0,171.5152,171.34,171.69,171.69,171.34,1684962600000,368
2134,22774.0,171.6211,171.67,171.5,171.7,171.5,1684962900000,492
2135,22810.0,171.4992,171.51,171.5,171.65,171.3,1684963200000,387
2136,10428.0,171.4295,171.51,171.42,171.51,171.31,1684963500000,320
2137,8827.0,171.4249,171.43,171.37,171.491,171.37,1684963800000,364
2138,4446.0,171.3779,171.3245,171.4199,171.4199,171.3245,1684964100000,93
2139,12496.0,171.6271,171.48,171.65,171.7,171.48,1684964400000,215
2140,18707.0,171.5835,171.61,171.7,171.71,171.3601,1684964700000,279
2141,8203.0,171.6164,171.73,171.55,171.73,171.51,1684965000000,226
2142,8806.0,171.6598,171.61,171.61,171.7,171.61,1684965300000,215
2143,29816.0,171.5445,171.61,171.65,171.65,171.37,1684965600000,253
2144,9152.0,171.5914,171.6,171.53,171.64,171.51,1684965900000,164
2145,5770.0,171.557,171.52,171.627,171.69,171.51,1684966200000,153
2146,6143.0,171.5421,171.51,171.5642,171.62,171.5,1684966500000,177
2147,21627.0,171.3934,171.62,171.3,171.62,171.3,1684966800000,227
2148,13757.0,171.2783,171.3,171.31,171.37,171.22,1684967100000,131
2149,8289.0,171.3325,171.38,171.28,171.4,171.28,1684967400000,120
2150,19844.0,171.0903,171.28,171.07,171.28,171.0,1684967700000,268
2151,6783.0,171.1429,171.06,171.2,171.2,171.06,1684968000000,154
2152,5408.0,171.1295,171.14,171.1,171.19,171.1,1684968300000,133
2153,9833.0,171.166,171.15,171.19,171.25,171.12,1684968600000,140
2154,13864.0,171.0963,171.17,171.04,171.28,171.03,1684968900000,153
2155,5967.0,171.0378,171.18,171.0,171.18,171.0,1684969200000,124
2156,12408.0,171.0066,171.07,171.02,171.07,170.9,1684969500000,205
2157,6572.0,171.002,171.0,171.0,171.03,170.95,1684969800000,139
2158,7967.0,170.975,171.01,170.94,171.06,170.87,1684970100000,216
2159,4231.0,170.9006,170.88,170.9,170.94,170.87,1684970400000,140
2160,10306.0,170.9063,170.89,170.88,170.95,170.85,1684970700000,179
2161,6348.0,170.9075,170.88,170.96,170.96,170.84,1684971000000,103
2162,3904.0,171.0228,170.9501,171.11,171.11,170.9501,1684971300000,94
2163,7755.0,171.1114,171.1,171.14,171.15,171.08,1684971600000,130
2164,7031.0,171.0746,171.13,171.0201,171.13,171.02,1684971900000,112
2165,7473.0,171.0002,171.05,170.93,171.1,170.93,1684972200000,127
2166,13880.0,170.9577,170.96,171.0,171.05,170.92,1684972500000,163
2167,13035.0,171.4585,171.37,171.65,171.65,171.37,1685001600000,187
2168,10566.0,171.6679,171.64,171.8,171.8,171.62,1685001900000,165
2169,3715.0,171.6766,171.58,171.61,171.75,171.58,1685002200000,90
2170,6018.0,171.6998,171.61,171.7,171.75,171.61,1685002500000,84
2171,3179.0,171.6805,171.62,171.61,171.74,171.6,1685002800000,53
2172,3680.0,171.5898,171.58,171.58,171.65,171.58,1685003100000,64
2173,1950.0,171.4869,171.6,171.47,171.6,171.41,1685003700000,67
2174,5156.0,171.5265,171.5,171.53,171.54,171.5,1685004000000,71
2175,681.0,171.5282,171.58,171.55,171.58,171.55,1685004300000,21
2176,4291.0,171.6128,171.54,171.64,171.71,171.53,1685004600000,66
2177,2717.0,171.6211,171.59,171.64,171.64,171.59,1685004900000,62
2178,4442.0,171.6945,171.72,171.7,171.74,171.65,1685005200000,72
2179,5938.0,171.7237,171.7,171.75,171.75,171.63,1685005500000,87
2180,1813.0,171.5683,171.55,171.61,171.61,171.52,1685005800000,49
2181,3011.0,171.5757,171.62,171.56,171.62,171.56,1685006100000,66
2182,2227.0,171.5778,171.57,171.59,171.59,171.55,1685006400000,59
2183,364.0,171.5374,171.54,171.54,171.54,171.54,1685006700000,15
2184,2396.0,171.5274,171.53,171.53,171.55,171.53,1685007000000,68
2185,421.0,171.5808,171.58,171.58,171.58,171.58,1685007300000,11
2186,921.0,171.5781,171.58,171.54,171.58,171.54,1685007600000,13
2187,1087.0,171.565,171.55,171.58,171.58,171.55,1685007900000,35
2188,4469.0,171.6522,171.62,171.65,171.68,171.62,1685008200000,74
2189,1298.0,171.6397,171.65,171.65,171.65,171.63,1685008500000,51
2190,2318.0,171.6379,171.59,171.64,171.65,171.59,1685008800000,44
2191,305.0,171.6258,171.63,171.63,171.63,171.63,1685009100000,7
2192,8234.0,171.6486,171.62,171.6,171.68,171.6,1685009400000,111
2193,3353.0,171.6294,171.62,171.65,171.65,171.6,1685009700000,55
2194,3491.0,171.5917,171.63,171.5,171.63,171.5,1685010000000,137
2195,3228.0,171.5996,171.62,171.59,171.65,171.51,1685010300000,67
2196,3582.0,171.434,171.54,171.39,171.54,171.3,1685010600000,168
2197,5815.0,171.3178,171.31,171.28,171.37,171.28,1685010900000,111
2198,6208.0,171.1615,171.23,171.25,171.25,171.08,1685011200000,164
2199,1109.0,171.1441,171.25,171.1,171.25,171.1,1685011500000,42
2200,10466.0,171.1319,171.13,171.16,171.16,171.09,1685011800000,154
2201,8241.0,171.149,171.16,171.13,171.18,171.12,1685012100000,124
2202,18836.0,171.1299,171.16,171.14,171.16,171.07,1685012400000,335
2203,14246.0,171.1605,171.15,171.2,171.2,171.07,1685012700000,248
2204,21329.0,171.1445,171.2,171.12,171.2,171.12,1685013000000,195
2205,19781.0,171.1072,171.19,171.01,171.19,171.01,1685013300000,327
2206,31574.0,170.9027,171.01,170.85,171.05,170.8,1685013600000,570
2207,25860.0,170.9485,170.82,170.92,171.0,170.76,1685013900000,364
2208,15439.0,170.7706,170.91,170.7,170.92,170.67,1685014200000,277
2209,20530.0,170.7777,170.8,170.81,170.81,170.69,1685014500000,360
2210,8220.0,170.8949,170.82,171.0,171.0,170.82,1685014800000,191
2211,9973.0,171.089,171.0,171.12,171.19,171.0,1685015100000,231
2212,2125.0,171.1231,171.14,171.1,171.17,171.1,1685015400000,51
2213,10429.0,171.137,171.12,171.15,171.17,171.08,1685015700000,159
2214,89023.0,171.0802,171.1582,171.24,171.6015,170.75,1685016000000,2030
